"Frequency / Hz","Resistor voltage","Resistor voltage"
428.65414084209249,52.125326240932026,-13.733555047803424
442.06379720285298,52.114613274694214,-14.15421471235741
455.89294999810596,52.103245232402401,-14.587193387307384
470.15472240221294,52.091183712386396,-15.032799532546365
484.86264812390783,52.07838826783015,-15.491344515126357
500.03068424910902,52.064816323861933,-15.96314215388748
515.67322448549635,52.050423093750041,-16.448508215761233
531.8051128214197,52.035161495574201,-16.947759856993031
548.44165761210149,52.018982070315438,-17.461215007716909
565.59864610650015,52.001832900662336,-17.989191696959576
583.29235942861999,51.98365953261758,-18.532007316281348
601.53958802748321,51.964404899876506,-19.089977817546274
620.35764761042685,51.94400925173565,-19.663416846667246
639.76439557484241,51.922410086601147,-20.252634805038721
659.77824795395327,51.899542090398967,-20.857937845427891
680.41819689270937,51.875337082528333,-21.479626794459566
701.70382867038222,51.849723969704883,-22.117996005864335
723.65534228696504,51.82262870924842,-22.773332142955802
746.29356863101293,51.793974283162953,-23.445912892517935
769.63999024711586,51.763680684235531,-24.136005612427116
793.71676172175512,51.73166491601674,-24.843865915567918
818.54673070690296,51.697841007567874,-25.569736196237397
844.15345960129844,51.662120045165878,-26.313844102834391
870.56124790998649,51.624410221994232,-27.076400965838651
897.79515530333231,51.584616907596093,-27.857600187886892
925.88102539739543,51.542642738301353,-28.65761560888831
954.84551027822931,51.49838773017035,-29.476599855301856
984.71609579337746,51.451749415615573,-30.314682688700248
1015.5211276345681,51.402623004679043,-31.171969368721342
1047.2898382363585,51.350901571949912,-32.048539046119629
1080.0523745162529,51.296476269536619,-32.944443206554546
1113.8398264826194,51.239236566734448,-33.859704180846329
1148.6842567375536,51.179070515831874,-34.794313748058165
1184.6187309026836,51.115865044085552,-35.74823184823159
1221.6773489967918,51.049506270813787,-36.721385430324744
1259.8952777950271,50.979879848202209,-37.713667457283215
1299.3087842004159,50.906871324178688,-38.724936090786052
1339.9552696593385,50.830366524807474,-39.755014078894071
1381.8733056536321,50.750251953549281,-40.803688365533169
1425.1026703029977,50.666415203789484,-41.870709943676005
1469.684386112446,50.578745380852524,-42.955793967087438
1515.6607589006028,50.487133529122367,-44.058620136034165
1563.0754179458158,50.391473059326302,-45.178833367279339
1611.9733573881572,50.29166017097161,-46.316044754895572
1662.400978926612,50.187594264362723,-47.469832824593539
1714.4061358519702,50.079178336588932,-48.639745078213124
1768.0381784572069,49.966319355735649,-49.825299820859598
1823.3480008684405,49.848928607725327,-51.025988256685828
1880.3880893409148,49.726922010132697,-52.241276835630103
1939.2125720658289,49.600220387999478,-53.470609824507576
1999.8772705352849,49.468749706712586,-54.713412075119265
2062.4397525140907,49.332441257903703,-55.969091953580651
2126.9593866686896,49.191231794908987,-57.237044392099413
2193.4973989050577,49.045063615092445,-58.516654021635659
2262.1169304690243,48.893884587284539,-59.80729833989524
2332.8830978641558,48.737648123640504,-61.10835086708655
2405.8630546440645,48.57631309599001,-62.419184243249298
2481.1260551377677,48.409843698129471,-63.739173217366989
2558.7435201685889,48.23820925616667,-65.067697483893269
2638.7891048289348,48.061383990322383,-66.404144320684651
2721.3387683753085,47.87934673231981,-67.747910988934322
2806.4708463098386,47.692080603443188,-69.09840685717937
2894.2661247167516,47.499572659073657,-70.455055217794694
2984.8079169243274,47.301813506058366,-71.817294769775572
3078.1821425650801,47.09879689991962,-73.184580747304992
3174.4774091091936,46.89051932907325,-74.556385679808471
3273.7850959485772,46.676979593558166,-75.932199777241749
3376.1994411113401,46.458178385812261,-77.311530939020443
3481.8176306889663,46.234117880913928,-78.693904393185662
3590.739891061055,46.004801343538603,-80.078861978293247
3703.0695840051412,45.770232758496192,-81.465961086459458
3818.9133047818541,45.530416491297856,-82.854773291891931
3938.380983288489,45.285356984622815,-84.244882694422273
4061.5859883769795,45.035058495922193,-85.63588401174637
4188.6452354352714,44.779524880646107,-87.027380459092882
4319.6792973341735,44.518759424852078,-88.418981456707456
4454.8125188449885,44.252764730060704,-89.810300210041532
4594.1731346364768,43.981542652386736,-91.200951208224765
4737.8933909631442,43.705094297104729,-92.590547687732808
4886.1096711603259,43.423420068801192,-93.97869910961866
5038.96262506515,43.136519776500144,-95.36500869718752
5196.5973024861969,42.8443927921181,-96.749071080924139
5359.1632908485144,42.5470382597872,-98.130470095720739
5526.8148571446027,42.244455352734256,-99.508776772735843
5699.711094326075,41.936643573572987,-100.88354756552565
5878.0160722749115,41.623603093138897,-102.25432284641485
6061.8989934975725,41.305335122305692,-103.62062570422407
6251.5343536897117,40.981842310654805,-104.98196107023698
6447.1021073238699,40.653129165311142,-106.33781519334102
6648.7878384172627,40.319202482945315,-107.68765547940841
6856.7829366417382,39.98007178761484,-109.0309307038424
7071.2847789429961,39.635749767013152,-110.36707159964733
7292.4969168414445,39.286252699667685,-111.69549181648755
7520.6292695924067,38.931600865822141,-113.01558923975209
7755.8983233890012,38.571818934978559,-114.32674765185466
7998.5273367967084,38.206936323532183,-115.62833871238576
8248.7465526145807,37.836987516518235,-116.9197242266531
8506.793416364153,37.462012348152889,-118.20025866858211
8772.9128016133564,37.0820562366997,-119.46929191816018
9047.3572423492933,36.697170370060952,-120.7261721707282
9330.3871726203597,36.307411839483898,-121.97024897237077
9622.2711736751353,35.91284371978923,-123.200876334225
9923.286228832545,35.51353509555674,-124.41741587792559
10233.717986325191,35.109561033755476,-125.61923996442157
10553.861030365229,34.701002504276005,-126.8057347604941
10884.019160690055,34.287946250777829,-127.97630319909416
11224.505680853059,33.870484615133478,-129.1303677933374
11575.643695533035,33.448715319479916,-130.26737326752504
11937.766417144358,33.022741210555509,-131.38678897377693
12311.217482038921,32.592669971512805,-132.48811106736377
12696.351276599727,32.158613806753671,-133.57086441951799
13093.533273536123,31.720689105634055,-134.63460425183661
13503.140378698721,31.279016090938647,-135.67891748226495
13925.561288744648,30.833718458075474,-136.70342377735179
14361.196859990772,30.384923010775459,-137.70777631134735
14810.46048880677,29.932759298875521,-138.69166223668105
15273.778503907124,29.477359263451824,-139.65480287513856
15751.590570916245,29.018856894175169,-140.59695364249271
16244.350109588655,28.557387903348008,-141.51790372247856
16752.524724082174,28.093089420566425,-142.4174755087229
17276.596646690348,27.626099711514311,-143.29552383493944
17817.063195457325,27.156557923855512,-144.15193501539696
18374.437246107249,26.68460386269458,-144.98662571811602
18949.247718738236,26.210377797649688,-145.79954169406773
19542.040079740513,25.734020303092031,-146.59065638501221
20153.376859417353,25.255672132725437,-147.35996943271056
20783.838185797551,24.775474129314329,-148.10750511079695
21434.022335148587,24.293567170059035,-148.83331070023257
22104.546299710193,23.810092147839054,-149.53745482716678
22796.04637318982,23.325189988357884,-150.22002578142391
23509.178754572844,22.839001703047209,-150.88112983163498
24244.620170823309,22.351668477470476,-151.52088955182768
25003.068519063214,21.86333179493813,-152.1394421726016
25785.243528842766,21.374133594995076,-152.73693796838984
26591.887445126911,20.884216466497271,-153.31353869096131
27423.765732649525,20.393723875057162,-153.86941605766719
28281.667802300293,19.902800424754538,-154.40475030203231
29166.407760237067,19.411592154156228,-154.91972879237707
30078.825180430958,18.920246866873008,-155.41454472406889
31019.785901381001,18.428914497096333,-155.88939588917012
31990.182847750606,17.937747510840147,-156.34448352700323
32990.936877709428,17.446901343837972,-156.78001125844699
34022.997656780644,16.956534877451798,-157.19618410600279
35087.344559027151,16.46681095422506,-157.593207601898
36184.987596427425,15.977896935172851,-157.97128698573627
37316.968377327554,15.489965301289041,-158.33062649366087
38484.36109487425,15.003194302297473,-158.67142874096794
39688.27354637166,14.517768656155596,-158.99389420057025
40929.848184524337,14.033880303469942,-159.29822078010412
42210.263201569032,13.55172922163627,-159.58460350160766
43530.733647318833,13.071524304290813,-159.85323428840542
44892.512582186078,12.593484312508394,-160.1043018655038
46296.892266272582,12.117838905170537,-160.3379917813817
47745.205385661313,11.644829757029067,-160.55448656147226
49238.826317067316,11.174711774249605,-160.75396600645379
50779.172432054038,10.707754418689262,-160.93660765229791
52367.705442046448,10.24424315382263,-161.10258741406642
54005.932785423742,9.7844810270888747,-161.25208044205039
55695.409058001249,9.3287904056439679,-161.38526222852806
57437.73748826587,8.8775148848958221,-161.50231001637857
59234.571458758059,8.4310213918373567,-161.60340458086276
61087.616075050399,7.9897025080249886,-161.68873248624135
62998.629783806929,7.5539790394250872,-161.75848896702524
64969.426041461251,7.1243028621120192,-161.8128816646134
67001.875035095902,6.7011600712354991,-161.85213558969849
69097.905457156448,6.2850744525486384,-161.87649993400552
71259.506335684113,5.8766112700936111,-161.88625783443101
73488.728921803879,5.4763812958774682,-161.88174114303786
75787.688636259292,5.085044830789692,-161.86335422320363
78158.567076840904,4.7033149977761122,-161.83161508665134
80603.614088613453,4.3319582791079334,-161.78723198937146
83125.149898906326,3.9717863489054079,-161.73125715924613
85725.567319093243,3.6236204322402141,-161.6654182690072
88407.334015250628,3.2881628418010895,-161.59287879401009
91172.994849849216,2.9655169996012543,-161.52004733751565
94025.174296701327,2.6531144603852446,-161.46076551730366
96966.578931455209,2.3329663416711544,-161.44402694292134
